loan_id,origination_date,loan_amount,interest_rate,term_months,credit_score,dti,ltv,employment_length_years,annual_income,loan_purpose,status
d5dc8af4-28b2-40dc-9442-e0d23b8d65c0,2022-10-16,30030.66691998773,0.08330934072588814,60,700,0.22263490881322756,0.7048932572317124,5.0,109157.69290822232,home_improvement,Current
ee9f2956-51b8-43d3-89ae-353f49b65a14,2025-02-12,12373.279831104794,0.15150779178686385,60,706,0.1851151731833323,0.731314135250834,3.0,75987.28675855703,home_improvement,Delinquent
dcc265d0-9ee0-48e0-9204-4bd30992bcfe,2025-10-29,18165.87244592876,0.14115795340486792,36,668,0.35013366271808627,0.9450099980516762,2.0,64361.08604489536,major_purchase,Current
aa9b3084-2292-42c0-beed-8f874baec458,2022-12-09,16097.738095307439,0.09699222038187148,120,749,0.40549007175973634,0.8935280533067489,3.0,75599.63498661597,other,Current
c9996515-c2b7-44b5-9f9a-9e6f611faf2f,2023-03-28,5169.453418641469,0.09642223527114382,60,678,0.5444981300666402,0.7858423135910473,10.0,64682.03410800012,credit_card,Current
7a4cad68-9cc5-4799-bac6-c00fab094b43,2021-09-25,22024.463424584435,0.09499436520648709,36,633,0.25662870933089776,0.6106226286097244,1.0,99003.17585536886,major_purchase,Delinquent
5f56e9b4-a4e3-4211-a809-7425eb76c2f1,2025-04-07,16705.674528469364,0.15132065151925383,36,661,0.26473445131359247,0.9735277943340366,1.0,45217.819686361865,other,Current
851cc417-0e47-4c71-aa16-8f057b4e97fd,2023-01-29,19340.174658672327,0.08862661822492066,36,682,0.22287707055489825,1.1765342221291568,3.0,99092.60344467121,major_purchase,Current
2b6a42de-7f2e-48c9-993a-b54f53964c2b,2023-11-21,100000.0,0.09123606415575206,60,749,0.41257274293735674,0.564220071755487,5.0,84582.14848581083,other,Current
8bf71a9f-4625-41e0-9430-dc15145e3d53,2024-02-25,5290.928399661474,0.15837911036554847,36,697,0.3814987454796265,1.010542872462416,3.0,54116.22050391132,home_improvement,Current
17a3c0a1-b377-4c92-a0b6-80a5c0898dfb,2021-08-06,35530.750257618565,0.09087832309201256,60,690,0.21230654181254735,0.7297548286013944,2.0,181651.72893519496,major_purchase,Current
e7beca0f-a868-4632-930d-18e6b5dffcb9,2022-10-16,12991.90461286154,0.11903441334715165,120,637,0.20978019130270567,0.7499797023442776,0.0,78673.43444234699,credit_card,Current
31527ab2-95f0-4bd7-9d6e-c5cad3131325,2022-05-11,17317.449820695787,0.10428468302864735,360,739,0.39525147585958975,0.8404459231307502,0.0,67447.16889108231,other,Delinquent
d90d791c-7e50-4a41-989d-c4e740b7af93,2023-08-14,14662.512675326105,0.09680915015824906,36,667,0.33831961512084074,0.6191715081290005,0.0,84666.58830308302,credit_card,Current
e8990055-f7db-48cc-b1e4-ea37651f0f31,2021-09-08,12133.036657894167,0.09375106075995057,36,694,0.3758388713011144,0.7944292332583422,10.0,56344.47506269204,credit_card,Current
aa5f647e-2b1b-4927-943c-65dbd7013500,2022-07-02,11281.156156744475,0.06794322078153821,36,774,0.2117231521661087,0.5583119558296746,1.0,123347.41141942368,major_purchase,Prepaid
9cc259ec-a179-48cd-898f-7e2fc1e8c266,2023-07-10,17686.551860183958,0.08104059714258903,36,725,0.11222751360897931,0.8714123734667307,,59236.03217866373,other,Current
42353ec1-adce-4c0f-9d07-9b5aac01e900,2022-05-23,7024.916666758859,0.1285232911969097,120,618,0.212503498331983,1.1350583056944754,10.0,98101.38952825725,debt_consolidation,Default
3c7f6088-c987-44e8-84d5-3aaaa2b493f3,2021-10-16,21831.192262753102,0.11859348144250158,60,611,0.3687766730011227,0.7040702766254507,10.0,31606.93498588778,credit_card,Current
d9a17546-9f24-42a8-a901-61a8d4844dea,2021-07-18,12181.921380613827,0.1038827948887979,60,696,0.5111057978634891,0.7746884992562433,0.0,20426.893118133055,other,Default
5c97dbaf-c8a6-4551-aa46-7adeb1e34f63,2021-04-14,8525.10663488306,0.12502086692427794,36,639,0.2570536010472392,0.7820782735890878,3.0,76395.56765490562,home_improvement,Current
37fe4ca1-2827-47f1-b23f-46930473103c,2022-08-18,11977.666276751714,0.08753495882136525,60,732,0.5275855881876865,0.9479702890986504,5.0,47658.48415250883,credit_card,Current
fd7cad75-ec65-48a1-be0a-c0bf288d5a4c,2023-02-26,28124.04233218052,0.10030602092808275,360,702,0.3829819767491688,0.8608358553577702,,53450.006724018116,credit_card,Current
437a85d3-d299-4573-9e10-810d4caa67ad,2025-11-05,11477.431829050145,0.14596370461413388,60,708,0.16069676982911738,0.9380519015527893,5.0,15000.0,credit_card,Default
9ade94e2-ee04-480f-87a3-048a0154b615,2024-06-14,17944.380649913986,0.17380051744884834,360,664,0.32140338378110317,0.7240646997196442,10.0,166454.14822704665,home_improvement,Current
e4d1f829-8391-46e8-a201-122ad12a4f9e,2023-05-07,10407.972127769992,0.06523974173141026,36,787,0.3863974278411861,0.8650353507229696,3.0,63884.626870912405,home_improvement,Current
461554db-09c4-46d5-8a5a-a22b87779f92,2022-05-24,21911.489327141124,0.06160642540309838,36,842,0.05745171014473133,0.29482914005962135,3.0,133631.9366018091,major_purchase,Prepaid
68d93cb2-074b-49b4-8805-3c1c3e6ea8f1,2025-11-08,21132.32947570632,0.1609157277680485,360,686,0.3644451157913382,0.9001193857983545,5.0,26018.2222188825,debt_consolidation,Current
a84729b2-198c-408b-998a-1f6cb92b486c,2021-11-24,37801.72051087455,0.08624468514784785,60,717,0.41727211798231123,0.6173310936807106,5.0,63658.56773463,major_purchase,Current
394cd7ba-ae66-4c8e-8ee0-8a778605dc9c,2025-07-25,13739.408389749395,0.13589138344952006,36,704,0.3398868124131143,0.7508609177750112,5.0,76619.85108454789,debt_consolidation,Current
280d9cae-53ee-4f1e-beb9-f948b73ac933,2022-11-02,20955.006749693104,0.09844026239916731,36,687,0.29382787893185763,0.9117876662966308,0.0,65021.94538716359,credit_card,Prepaid
6c94349f-ca4b-44d7-96b4-98245295a877,2024-03-29,15753.83725557014,0.15816045506203213,60,658,0.2827073416998593,0.5695865251070139,,69023.23508764006,other,Current
61231396-5b71-46bd-bafe-013b28792700,2025-01-16,28673.86532454951,0.16220848162858842,60,645,0.27686776723081774,0.9634149197333038,10.0,26059.842868252243,credit_card,Delinquent
b7627e96-b19f-4aef-b4b5-69c50fc6425c,2022-10-03,10471.256291254149,0.12064952971194899,120,643,0.18240201962328906,0.7813542783066915,,72569.98689950869,home_improvement,Current
50066638-2c24-40dd-b16a-fa7fd91b5f9f,2022-01-24,21770.43501889531,0.08992308042008945,36,720,0.23124761680950323,1.017967322943086,0.0,36188.31746973506,debt_consolidation,Current
285a824b-d051-464c-b64c-064381355e82,2025-04-12,13608.594654700295,0.14483612507096855,60,674,0.25834059543478405,0.6645733761446321,3.0,41418.01271822341,credit_card,Current
d020ffc4-cfc2-4bde-a9fd-c8519aa1dfa4,2021-11-23,14526.231914728538,0.1299290967069478,60,571,0.3113494346225742,0.5280818413479578,3.0,60597.23222381476,debt_consolidation,Current
fafbca22-a45c-419d-a78e-ffeaa60aebea,2023-10-18,15704.172530623277,0.07728926807349298,60,722,0.24431852423429334,0.7956579926992943,10.0,48579.29872889894,major_purchase,Current
0b306a70-1fe1-4262-97f3-5bf63c9b2207,2023-11-21,17016.277727508557,0.10813716345151556,60,698,0.21308707575020697,0.8880614101770864,2.0,50284.34073703097,home_improvement,Current
b0ca69d8-40dc-496e-b035-14e5bb4b838e,2023-08-15,14153.128280394561,0.05984964656883672,60,767,0.3759770859125845,0.9006405408215332,3.0,117769.58425873674,home_improvement,Delinquent
427d48bc-b041-4bc1-8a29-9272fc6e4cf1,2023-10-19,16699.967823552564,0.08859111783349,36,718,0.33706139719478556,0.6296767796109146,3.0,54637.18179469309,other,Current
c4e57365-5129-4e35-acf9-cb98e7724cb9,2025-12-06,33019.86103203386,0.16701725302010778,60,626,0.2460770463210433,0.5563050394820134,3.0,47285.681294138405,credit_card,Current
31a6cd29-9d81-42f8-b8e1-af81862bc794,2022-09-24,24551.55135539537,0.13406448570503066,36,588,0.3506278471487587,0.7531514039147653,5.0,55730.75244594425,home_improvement,Delinquent
99f3b21d-2f60-4b41-8eda-f8307307ecba,2023-10-16,23164.652029150162,0.09622296516698013,36,664,0.2546842106314065,0.8774665985713387,3.0,30798.06959958046,other,Current
ed4ca9cb-89a1-4a46-a671-227b0f995827,2021-02-17,11944.613672845306,0.10619846397673535,36,668,0.306306502948812,0.8698680173159481,,66147.15942316399,home_improvement,Current
a1e691ca-6399-4459-b5d9-f8e20fd1e89f,2021-07-04,9616.013550830558,0.062334119252049895,36,747,0.39750440547228666,1.0358189504708217,10.0,92522.22436118168,major_purchase,Delinquent
c536b1d8-a112-401b-afb6-945dd2f4f06f,2023-03-17,24184.22304386773,0.10033584835117958,60,699,0.23962589068337364,0.7439817197873875,2.0,72438.27114569694,credit_card,Delinquent
e980c7f4-bcbb-476b-8115-dedb97ad8465,2023-11-02,23244.617442157927,0.0798482318609896,36,756,0.18275883921662567,0.5232655342662967,2.0,61334.26447021355,credit_card,Current
2ad799c9-f960-47ec-b9d5-1fbc61d5a803,2023-07-26,31324.030136490663,0.10543782830447446,60,633,0.2854865416978658,0.9794999657426353,5.0,86076.03471377984,debt_consolidation,Current
f12dc444-4538-4e07-95bd-501956049e4a,2022-05-09,11090.178403551467,0.0943729695752001,360,748,0.1636534983814538,0.8292792971166132,3.0,43029.123504678224,other,Prepaid
d69c4eae-852d-480f-9233-ab8088655418,2022-03-17,13373.509849076927,0.08643483896611684,36,736,0.27225514906490245,0.8423281865751366,3.0,61429.68860712547,major_purchase,Delinquent
31774a5f-7aab-4267-8c59-8bb121bf88ca,2024-04-09,6608.178970989933,0.17087102453479963,36,599,0.2719362520686543,0.9150635588159877,3.0,138841.0002850197,debt_consolidation,Default
34658c9f-c00c-40f3-8c1d-bd159a3b6386,2022-12-24,12327.279450123457,0.07786253337111423,60,766,0.0536315876094437,0.9895465385552993,3.0,50294.670397524584,major_purchase,Current
dda32dd0-8067-47ea-a7ee-04319375e2ae,2021-04-10,24688.448357188852,0.09201004819001836,36,704,0.353063516374451,0.7965470023774697,3.0,86407.6485899709,debt_consolidation,Current
4b782224-39d2-4761-9096-6361d8c0b2e6,2021-04-14,11879.360844131137,0.08977117682748524,60,719,0.28173102333186795,0.9764827449992104,1.0,87714.18953382323,debt_consolidation,Current
76bc4d7b-2bd6-4c6d-83d9-4a34d572a67a,2022-07-31,20661.872604190423,0.11651990197068574,36,656,0.4181896452771936,0.8828204396212678,10.0,38081.85372162687,credit_card,Current
6b9fb36b-fa2b-4614-aec6-b4f5c87a7987,2023-10-11,13637.16311623641,0.08327279542737967,36,763,0.32155319797940823,0.7016626413038002,3.0,90659.39353101661,major_purchase,Current
6b98d6a5-f46f-4c8d-a9ac-5fead8280896,2024-05-08,17638.406556123096,0.16663509255086179,120,640,0.37356085703155484,0.7650142291747234,2.0,41688.9291182968,other,Current
d70d34c3-d78d-4b1a-8333-a3cd0373991d,2025-09-23,8450.321653895551,0.13389159003819012,36,741,0.4190038753207043,0.8925116035097759,5.0,77616.6756436858,other,Prepaid
a009ce1c-17e6-4735-9c5b-f41575fd5493,2024-09-01,15652.8800047666,0.1291231370117415,36,741,0.28682829172292534,0.6936762853634157,10.0,412878.5010601174,debt_consolidation,Current
febac2d7-200b-4c43-8fa1-db1570487065,2024-10-09,3361.819064266125,0.17246085866307015,36,651,0.2999176811136098,0.932968865320468,2.0,71021.36451680778,debt_consolidation,Default
71f40eac-c938-48ad-a904-28dcedd6e9d9,2023-08-22,13661.779575129534,0.059796857465716204,36,799,0.1426456776609768,0.823727525127081,2.0,64837.15767203068,major_purchase,Current
1a91bd52-ef2b-455d-8a64-fb531aabcaa1,2022-08-09,6638.019024182498,0.07528294106063518,36,711,0.42395377452342414,0.8572427358649728,3.0,64168.180444665064,credit_card,Default
dfb2b63a-2cc3-4fba-9dac-073f73248e15,2024-01-05,27413.825306662697,0.12372118697124648,36,732,0.28543026002784455,1.0160757985325228,2.0,70634.6823267435,credit_card,Delinquent
92f994e7-a01e-495e-a88d-e5de4ad1d6a2,2021-01-17,22126.010838904942,0.09647256201999484,60,623,0.1994269449652018,0.8534850316364297,10.0,43639.00543492111,major_purchase,Current
d6b80ea6-291d-4865-8f3b-8d44e5378850,2025-10-02,18942.076019727723,0.1243661112269923,60,805,0.37397224864874273,0.810711778087297,3.0,29800.797041572263,major_purchase,Current
abc65e2f-2814-4018-ab7a-5b8cfd50bda1,2021-08-09,32090.284304544115,0.09638189358091623,60,638,0.08202188080357481,0.7876117305337816,0.0,63010.944996905084,credit_card,Current
c323b372-864f-4b8b-9d1a-753f55eb97dd,2023-06-02,9333.330712372206,0.09186111824737292,60,751,0.25707257771268216,0.7798014560328888,10.0,116282.26285212958,debt_consolidation,Current
9d3c5882-842f-4b4d-aff2-1b70e1880f30,2021-10-02,35935.72047305333,0.10589563605184908,120,650,0.3908311041211841,0.8468449046305411,3.0,85139.48606522262,credit_card,Current
08a5ed59-ea10-423b-99cc-c1e8b744440c,2022-06-26,23906.394685977808,0.10423204550721711,360,669,0.2562278148034095,1.0044984476174623,10.0,78468.17844090155,home_improvement,Prepaid
efd827c4-cf0e-4d9f-a816-e5ce15dbfb30,2025-01-29,13326.740191270144,0.13231091525291638,60,739,0.22820780490514184,0.7082335609498747,3.0,44159.69057411282,home_improvement,Default
d8aad34e-2759-4d5a-b640-3fdb7ae79372,2023-01-20,26465.983706022216,0.11363122147604592,360,751,0.25838452028870496,0.6968814291993556,,67103.70708354787,major_purchase,Current
4c7dcedd-35f8-4467-bd76-08c3a214f0a2,2025-04-14,8627.05715235574,0.1578614911649382,60,636,0.09900707355314259,0.9927559842797045,3.0,36453.85170236331,home_improvement,Current
65b7935c-c426-4f28-aa81-affe49a75933,2023-04-06,9932.310406591942,0.10187316420915687,60,754,0.37154784317830336,0.715077959021217,3.0,46534.400529380735,other,Current
240fabe8-d52c-4ab3-8d0e-a342a149752b,2023-01-20,11064.649975097856,0.0657113023130139,60,752,,0.8324142299529056,2.0,74336.62205207763,home_improvement,Current
45c37ff4-51b3-4329-9b70-dcf9a84837ae,2021-04-03,11513.973066673656,0.11283498598310174,120,653,0.2727675390005238,0.7112303802776202,10.0,20173.02998152452,credit_card,Current
f0576a16-412e-4eed-bf47-9154f46ab5af,2023-04-01,8844.28404489383,0.0774417322099663,60,779,0.27313313835909586,0.5480773312465312,1.0,169367.07939669996,home_improvement,Current
dceab11b-1918-419c-b31a-934208e28232,2021-04-15,27649.0601007195,0.12254792336445502,60,627,0.3014079798464584,0.8297337789937943,3.0,26946.20275529258,debt_consolidation,Current
01464586-afbb-4693-b72c-22ecfe5322e0,2024-03-13,13178.978218498794,0.16200454829843863,60,668,0.3653437370672067,0.9672751841039077,0.0,186340.1463464511,major_purchase,Current
8bbd5c8c-c44e-49d4-a6ee-a4fca4859861,2024-02-25,17891.087526080595,0.14171390460924235,120,723,0.2947936458800751,0.7906917722310913,10.0,36270.4341263416,debt_consolidation,Current
53b0fd13-6903-4bc0-ae08-5627115214a5,2022-02-03,11278.232244723295,0.13479174965855062,360,657,0.16383634518201876,0.5777512155115658,3.0,360560.8926066664,home_improvement,Delinquent
84888513-d5bc-4516-9c91-c71a9395da2c,2023-01-13,6036.042312039605,0.0831341177866071,36,713,0.3575516121544067,0.8163605874575623,,47265.68236891074,debt_consolidation,Current
04441ac3-0299-4c71-b980-99f5d1ee3f71,2024-02-08,17168.544138246678,0.13541601604432485,60,712,0.34985696910042263,0.6866072917031912,3.0,46094.36370910679,other,Current
7b8d89c1-fecc-4813-962f-8fc0a56fdd75,2022-08-15,5765.677771343547,0.09322202443513089,36,690,0.320552699821646,0.4070742375131358,10.0,41734.902551676496,debt_consolidation,Current
dc22eeb9-bce5-4c87-95db-c759c91450b4,2021-05-31,14493.976916473757,0.07879422399339582,36,741,0.4075241306961319,0.7878674417414689,3.0,48038.50059208826,other,Delinquent
53ea0ec3-c607-4651-8da2-84c87df01d47,2023-03-03,7567.726421262342,0.11623628352292521,360,688,0.30303786764129587,0.877652629083205,,63394.2806721675,credit_card,Current
9f58a669-1319-4517-8c90-c5dcb71bfdc7,2023-10-30,40515.64519860886,0.09771046317649104,60,711,0.4111376088989256,0.9766558217197875,3.0,35019.05758350377,debt_consolidation,Current
b1500519-c688-4125-9369-06cbe3a0d0df,2023-07-12,23658.715382981893,0.07614283356918261,36,757,0.44072110214783966,1.0635282109943212,0.0,99362.3134528793,home_improvement,Current
5e4a30da-6dd6-462b-981d-f13225bd0c15,2025-04-15,15814.497723265265,0.1276144049288441,60,739,0.35823128855244823,0.8976403516079765,,140004.6481472326,credit_card,Current
d5d61baa-e500-4483-a7df-64ef124d71b6,2024-02-01,28216.404817737253,0.1410168841681057,60,739,0.22520663781220626,0.9400351112908392,10.0,18681.25514001922,major_purchase,Current
feffb62e-0af1-42fe-ad76-152cfd31b1c8,2022-07-27,9824.627193655908,0.11431155405830634,36,642,0.2869214281497559,0.6073151824882901,5.0,182650.99528783603,major_purchase,Current
fd253b6a-a2a9-4bb7-95f5-02cfda96d94a,2025-08-18,19683.680480754814,0.12851659834923174,36,726,0.42388560340583736,1.0432738702319382,10.0,95379.95564769286,home_improvement,Current
63c8d778-0b2c-4aaf-a0fd-a205f0f17a07,2024-06-30,16575.992572039046,0.14182041205471707,60,656,0.1502372133930493,0.9901040272357327,2.0,70027.00582451232,other,Current
b04e1e6e-9400-457f-b97c-ab6ce1452c38,2024-10-25,17116.796652198176,0.16955215679393276,36,635,0.2608046331821391,0.7449326772550215,3.0,42512.818658679265,debt_consolidation,Delinquent
4a6cf883-6f6c-4783-a98a-0aadfade6f02,2024-06-05,28338.660028428567,0.147170113113482,36,696,0.2657035163553256,0.9022490187931765,0.0,66308.24877690822,major_purchase,Delinquent
b6602eb8-804b-43f9-a7e0-553b6c6a55f1,2021-09-01,21634.651220979584,0.0901986517739716,36,654,0.21347893996462664,0.8871602275172915,5.0,102803.18871513887,debt_consolidation,Current
fd12eedb-74ae-4300-9036-d9efcd0ebd5a,2021-09-21,17329.5308622324,0.09369782145188503,120,739,0.38728789499187866,1.020532026582559,5.0,287232.7109703223,credit_card,Current
16845b86-3970-4e60-b7ef-9afb598f1136,2021-07-18,6557.480656906313,0.08273617352921098,36,740,0.3376815071040777,0.7773338341760174,5.0,223520.85391310256,debt_consolidation,Default
6c679955-f137-4e82-b808-20e96a23a917,2023-03-18,9281.536028953347,0.12967269065907605,120,604,0.2288941643399508,0.6880651043449983,0.0,23978.865469781056,major_purchase,Current
5a2befa6-60fd-4815-81d7-8fc4baf1a639,2023-02-04,14107.347124103127,0.10326083807142418,60,658,0.36055129202358394,0.7265002445507984,2.0,52966.093074339864,other,Current
7df7be9f-3776-41ee-9971-7cff250cbbff,2025-06-16,15716.897197739287,0.15583090481103268,36,627,0.2841583765331782,0.9345193975045801,5.0,62856.800363879505,major_purchase,Current
5776c3a3-8196-4e0f-ac84-b5aae454f535,2022-11-26,8524.533828199354,0.12054775579692942,60,676,0.21098054267776573,0.5120194384786498,5.0,134353.97556650636,home_improvement,Prepaid
e57c2d7d-97dd-49e6-a1e4-a8086bff47a3,2024-02-17,50093.363732670325,0.1488560723006942,60,722,0.22870815897571328,0.3504389841134746,,57055.89952020137,major_purchase,Current
995ee379-c76a-4199-bde4-063ddf881a9e,2023-01-19,32016.366613717055,0.10409049245316623,120,687,0.343605107477594,0.9341373510451969,3.0,38137.386274734585,debt_consolidation,Delinquent
485c4276-8525-456b-8f2f-16aeffd03f96,2025-03-27,20269.339225686614,0.16614971201539547,360,670,0.39390098785218386,0.841220819623295,2.0,61967.98655111677,debt_consolidation,Current
e282dae2-b8a9-4f80-94b8-2c2e8b0f77c1,2021-10-23,15550.124293494706,0.08993550215145532,36,765,0.25132317670452137,0.8027695004454767,0.0,47614.800138274375,other,Current
ff0da631-cfad-45cd-8912-a768e2fec01b,2022-02-12,13489.960149681134,0.15217875526454436,60,584,0.35444413336690117,0.6041680058017316,3.0,108446.0388521578,major_purchase,Current
b0ffca28-4865-484f-91c4-68eb767dc927,2024-05-18,9319.332175035943,0.11913096446086507,36,761,0.45817541575774823,0.5435165353107069,5.0,251363.36992981826,credit_card,Current
16e6d56b-bb6b-4440-b65e-6c002877562d,2023-11-09,15592.506719487976,0.101212880725695,36,672,0.1741129443629747,0.7048206374752721,,103614.77937832131,credit_card,Current
37aa1ee9-77e3-451e-960f-902e772fe9be,2023-04-03,17063.240498340234,0.09149045833762233,36,696,0.33556698728386236,0.8542542649054523,5.0,106150.31244504973,credit_card,Current
111b65ec-58c5-4ac9-99ff-2b33f4daca5b,2023-10-22,8062.066501022983,0.10311470828951921,60,673,0.3830655691295408,0.7121366430849193,2.0,125926.38892473945,home_improvement,Delinquent
3eb6f13a-d026-463a-80bc-ee4a29f8daf7,2021-03-24,17727.8776623268,0.09563314285884854,36,777,0.2904850183401169,0.9350150300363034,5.0,78812.29255022945,credit_card,Delinquent
5a4e43fe-d188-4f92-a575-130e988684de,2021-04-03,13879.607501512775,0.10136242752725942,60,638,0.4238283210855647,0.6568910986969563,3.0,47233.27255011291,home_improvement,Current
3b437463-2c7c-4b6c-b26a-6f0673ba53e8,2021-03-21,5778.5132254423415,0.09666199638227124,120,700,0.5198837038261284,0.7220982390260624,10.0,50109.65134793172,credit_card,Current
4004cd20-f2c5-40ec-bf29-0ffcfecc7a7a,2021-10-08,9755.758204036732,0.07237522968886698,60,726,0.33433553483863027,0.9054801582026555,3.0,115809.43883245795,other,Current
5243d17c-ac1d-446e-80ad-f80d860ff3ff,2025-01-01,12197.700305129558,0.17970458233741782,120,619,0.2766410267722001,0.7434627475273151,1.0,71357.83093668532,major_purchase,Current
a5727657-9e54-4811-8a2c-0a92516ca25e,2022-11-14,38547.60726662192,0.09522799543015109,36,654,0.3976982807661956,0.7508975059516106,10.0,33280.726585225486,home_improvement,Current
20b6b446-e721-4809-8365-9081f73d139f,2025-07-05,19812.77166554461,0.13747768249620057,60,692,0.38420688603779013,0.7034767319526781,5.0,131606.68132823287,debt_consolidation,Current
3092b35f-9640-4b19-8432-fbd65aa3437a,2023-08-29,7692.989168844196,0.1239204656564743,360,655,0.05,0.6756588888795728,0.0,37708.11762694073,home_improvement,Current
33f12360-ef04-4773-b503-eed6073424ab,2023-11-30,19126.376401158974,0.09385228281346059,36,659,0.29972644439088864,0.8531266030844316,0.0,30505.757383301727,major_purchase,Current
6bc5ff3d-5757-4120-ac71-2b6b46e884ca,2023-07-25,6919.878465131125,0.10196278459779312,60,682,0.2605400533260886,0.8725559441966938,1.0,35452.98081758318,home_improvement,Current
210f8462-4cc3-4598-ba02-0d0a552a9c9d,2021-11-02,25774.760245743793,0.0978828976639416,36,732,0.33967056915139165,0.8340722656326924,10.0,72108.8199013229,home_improvement,Delinquent
de343008-59cf-4dae-a93d-e49da1ac3afa,2024-05-26,11851.89624190628,0.1637573713574368,60,682,0.28063417197062096,0.7075724591669839,2.0,107552.49620912079,major_purchase,Current
9f0fa221-5d21-42a6-9174-d5a5d54a306a,2023-11-22,14313.914508691054,0.0877240149059544,60,753,,0.7697762150129941,3.0,69906.92674742149,credit_card,Current
169076f0-a544-441a-83ea-93e69235d24a,2021-10-14,29106.12184909453,0.12685625525670108,360,650,0.21367872405389182,1.0393902175131764,5.0,42958.31758953229,major_purchase,Current
36344e29-4f0f-49c8-aef0-b8892fe857ef,2022-11-03,7881.107319764095,0.11711024803947154,60,637,0.3734529218424487,0.586837493435065,,36950.86696654709,other,Current
2c02b382-d048-4afc-b305-faf179576c75,2024-06-09,7459.520295126176,0.10224693898119785,120,796,0.4655042221468732,1.082883692064296,10.0,95298.77095498337,credit_card,Current
02be9361-0ced-4c70-8ed7-324efd33da44,2022-10-15,11203.772342986145,0.08590100287468276,36,667,0.2152328050784965,0.814957976917632,3.0,56753.60838497625,home_improvement,Prepaid
fb98d549-2726-4121-bf72-4d61b1524499,2021-11-29,25209.971901253197,0.11649283385239455,60,634,0.16029449768530266,0.7729810415035244,3.0,73622.24207434322,major_purchase,Current
165d306a-f22b-492b-ba5f-ed015d536743,2023-03-16,7017.2904192458145,0.10441725889581031,60,612,0.3020003219827464,0.9430067508202515,1.0,55156.91879543259,other,Current
ed8a4fd2-d749-4206-a43f-ab437ff54247,2028-01-01,3639.9589424812857,0.11702219011877625,60,753,0.2971344338964736,0.4899100896412449,5.0,71808.95530998957,other,Current
606633cd-c098-43f4-889b-e6fb1ea8d63e,2025-02-23,11970.805037434133,0.14535924996707703,60,682,0.417093278612036,1.0070479361869626,3.0,75829.94892327045,debt_consolidation,Current
443ba674-9ae9-4559-b30c-ef7aac6e411a,2025-09-22,19765.156229285254,0.17494851031852748,360,687,0.17708050476214676,1.0786588743422572,2.0,257126.78961080336,other,Default
a2f143d5-ecc2-4681-b5b9-296ede868b3d,2022-09-05,27335.359283341273,0.08047720753447814,36,692,0.24620448249759025,0.963195930118865,3.0,76388.88993171534,debt_consolidation,Current
3d96e97d-b51b-475a-8d9b-2eeabfbcc451,2024-04-30,11899.180355539034,0.1435390512459968,36,750,0.08522967607331469,0.4846571946633925,5.0,47556.13842280274,other,Current
a5ce1c5f-a8c5-4f28-b3a4-5abd6d441ef2,2022-11-20,12210.996491698686,0.104024501150901,360,691,0.4374983636211822,0.9146251696700725,5.0,66667.14017387558,major_purchase,Current
b8a7f7bc-7bbc-4e28-baef-44bedf2560e5,2023-11-05,26708.999491739472,0.052720524540248,60,817,0.32505446283233635,1.0468997837028025,3.0,33938.987040907756,home_improvement,Current
74ba5bac-fcc5-4214-94ce-340fea97697e,2025-08-24,5889.548569951483,0.15172294546481446,60,706,0.25365670860192036,1.0314123181603634,2.0,33760.40140244288,credit_card,Current
156ec849-ffae-4e98-bff7-a8f29a64ab76,2023-11-10,12351.651928364083,0.07211418924291096,36,753,0.16777285214088233,0.588786612916041,5.0,126995.37565735751,other,Current
07f32156-681b-47be-b054-12a0394a8849,2023-12-27,16498.379204720954,0.09071835184445676,36,740,0.17695239418227487,0.952453524740451,5.0,72012.57375017129,other,Delinquent
643845bc-c89a-4919-9b56-dfa9282f7a13,2023-10-01,18777.504077848116,0.07927830739162534,36,698,0.3414266899791391,1.0693355604168722,3.0,117419.1095698367,debt_consolidation,Current
b5760af0-47dc-4be8-aa36-b47ae8c8d400,2024-12-22,11624.870998478451,0.15371667022286428,36,670,0.18925749543992898,0.804419857796903,2.0,22632.681746032653,home_improvement,Current
dd5f7912-6b7e-4aa2-a8dd-7e0010444113,2024-02-27,15260.54450328217,0.12309249677208221,60,716,0.3104005423148569,0.5820948165815419,1.0,33415.75174497906,major_purchase,Current
0b732f03-e4f0-44c8-a710-580a7bd7844b,2022-09-06,4322.727308185246,0.0721901157949416,60,725,0.504294486113503,0.9242978889087401,2.0,71756.71488760572,major_purchase,Current
8fb41fc6-226f-45cf-adfe-1a6ccfe25ef2,2023-08-31,10793.304572958155,0.10948644917371635,120,671,0.26524123770551794,0.9580786952977626,10.0,36588.30926793999,home_improvement,Current
584f55fe-c896-4ba4-a620-df78032188f2,2025-07-29,18817.82497073585,0.15099270976383344,36,708,0.20385555560256208,0.7791187753511146,5.0,25532.721908530948,major_purchase,Prepaid
6c6068ee-f67a-4214-b126-1c7ac75b828f,2021-02-04,9178.86156096033,0.0788183696669886,36,761,0.3382007205452763,0.6213914816204263,10.0,31405.973199443353,credit_card,Default
755a6b28-9f60-45ef-9ad6-9e3f39ccaa4e,2023-01-25,15448.969651505877,0.07114147008143078,60,803,,0.9472808126054245,10.0,49483.84534434854,major_purchase,Current
ca9a6442-c9aa-4603-b4e2-fe4213531cd7,2022-11-10,18755.488911144315,0.07951171214345205,36,742,0.47199845303294036,0.6846786701567363,3.0,76876.92434048142,credit_card,Current
