loan_id,origination_date,loan_amount,interest_rate,term_months,credit_score,dti,ltv,status,employment_length_years,annual_income,dq_score,prob_default,prob_delinquent,prob_prepaid,is_anomaly,exception_probability,exception_type
102218329006,2009-07-01,100300.27449200742,0.0514875260066503,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2286243140697479,0.2983134984970093,0,0.17706861495095405,High variance in loan_amount
101812620634,2009-07-01,278035.2635519717,0.0411712794250138,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.2464978098869323,0.4903846134742101,0.2580308665831883,0,0.42223277601865206,High variance in ltv
100829595540,2009-07-01,176964.72513291638,0.0597646151042564,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2286243140697479,0.2903541028499603,0,0.31685991045735895,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0522388847785951,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.1563017268975575,0.2319576491912206,0.2903541028499603,0,0.32200384516324676,High variance in dti
100039488159,2009-07-01,153964.75767758064,0.046107077781932,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.2464978098869323,0.2111243158578872,0.2437680413325627,0,0.3301214203409467,High variance in term_months
102458150755,2009-07-01,147207.12716773766,0.0408962685312526,360,754,0.29,0.71,Delinquent,2,170114.94252873564,100.0,0.2762135664621989,0.2061965813239415,0.2437680413325627,0,0.110569903423134,High variance in interest_rate
102218329006,2009-07-01,100469.74238162756,0.0508525212399492,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.38063778479894,0.2286243140697479,0.2437680413325627,0,0.16368086059997577,High variance in loan_amount
101812620634,2009-07-01,278504.04651551787,0.0546950826555377,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.0813953578472137,0.2286243140697479,0.2711970110734303,0,0.3195726890417029,High variance in ltv
100829595540,2009-07-01,174014.27395366447,0.0555630643634674,360,666,0.32,0.8,Current,5,182291.6666666667,90.0,0.1563017268975575,0.2319576491912206,0.2580308665831883,0,0.16179528686534217,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0518842973678761,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.1563017268975575,0.2286243140697479,0.2580308665831883,0,0.3523829039096197,High variance in dti
100039488159,2009-07-01,153940.78647811103,0.0410950152249909,180,795,0.36,0.62,Default,5,143518.5185185185,100.0,0.4861111144224803,0.2111243158578872,0.2437680413325627,0,0.37696394721269566,High variance in term_months
102458150755,2009-07-01,147060.12021367264,0.0560265006995544,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.0813953578472137,0.2286243140697479,0.3125763237476349,0,0.4157984430259848,High variance in interest_rate
102218329006,2009-07-01,101366.59824609684,0.045195843219539,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.230641022324562,0.2711970110734303,0,0.007570841958109753,High variance in loan_amount
101812620634,2009-07-01,278669.67254883004,0.0512122563200407,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.1563017268975575,0.230641022324562,0.2437680413325627,0,0.25393539426478373,High variance in ltv
100829595540,2009-07-01,173695.53049949516,0.0595822610410652,360,666,0.32,0.8,Current,5,182291.6666666667,100.0,0.2762135664621989,0.1549063672622045,0.2437680413325627,0,0.16354640734896975,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0493863898921885,360,710,0.54,0.74,Current,2,382716.049382716,90.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.4967480754306851,High variance in dti
100039488159,2009-07-01,154967.3052519059,0.047124097460833,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2464978098869323,0.2286243140697479,0.3125763237476349,0,0.2411013948721571,High variance in term_months
102458150755,2009-07-01,148213.97991073423,0.0527293883654776,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.283415565888087,0.1304619262615839,0.2437680413325627,0,0.24856624669949479,High variance in employment_length_years
100039488159,2009-07-01,154779.0304004668,0.04181149220032,180,795,0.36,0.62,Default,5,143518.5185185185,100.0,0.38063778479894,0.2041798730691274,0.2580308665831883,0,0.2383988729138382,High variance in term_months
100050465903,2009-07-01,302055.0109449681,0.0564293269536245,360,710,0.54,0.74,Default,2,382716.049382716,100.0,0.4103535413742065,0.2286243140697479,0.2437680413325627,0,0.27681909736992427,High variance in dti
100829595540,2009-07-01,174469.4988523895,0.0620427213633641,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.38063778479894,0.2319576491912206,0.2951286335786183,0,0.10737858397809241,High variance in credit_score
100829595540,2009-07-01,175077.36830764762,0.0640833734479457,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.38063778479894,0.2286243140697479,0.2209226389726003,0,0.2263664884233375,High variance in interest_rate
100050465903,2009-07-01,302055.0109449681,0.0591024109059868,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2286243190368016,0.3698412775993347,0,0.32657432454982815,High variance in dti
100039488159,2009-07-01,155881.63975694944,0.0492935179029145,180,795,0.36,0.62,Default,5,143518.5185185185,100.0,0.38063778479894,0.2041798730691274,0.2459096560875574,0,0.41701011015156,High variance in term_months
102458150755,2009-07-01,146918.4519963856,0.0419535395460647,360,754,0.29,0.71,Prepaid,2,170114.94252873564,90.0,0.1715914408365885,0.1486243158578872,0.3365079462528229,0,0.12909813716866003,High variance in interest_rate
102218329006,2009-07-01,100353.42711575748,0.0466696409266298,360,728,0.32,0.74,Delinquent,2,105208.33333333334,90.0,0.2464978098869323,0.230641022324562,0.2437680413325627,0,0.06352706348412851,High variance in loan_amount
101812620634,2009-07-01,276577.7462904023,0.0579835366286801,360,737,0.4,0.89,Default,1,231666.66666666663,100.0,0.38063778479894,0.2319576491912206,0.2580308665831883,0,0.5537558996670486,High variance in ltv
100829595540,2009-07-01,174243.6492547157,0.0621594574481315,360,666,0.32,0.8,Prepaid,5,182291.6666666667,80.0,0.2464978098869323,0.2319576491912206,0.3125763237476349,0,0.11063059647117057,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0525528027874088,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.1563017268975575,0.2286243140697479,0.2580308665831883,0,0.3105446119825732,High variance in dti
102218329006,2009-07-01,102523.12407726966,0.0506607949551876,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.38063778479894,0.2286243140697479,0.2580308665831883,0,0.2585873668989863,High variance in annual_income
100039488159,2009-07-01,154044.45955939958,0.0410956561353983,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2762135664621989,0.2111243158578872,0.2983134984970093,0,0.33956440032690105,High variance in term_months
102218329006,2009-07-01,104078.88080845524,0.0436678855196362,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.38063778479894,0.2111243158578872,0.2580308665831883,0,0.37251232688493063,High variance in annual_income
101812620634,2009-07-01,278311.25015454355,0.0498689397581944,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.2464978098869323,0.230641022324562,0.2437680413325627,0,0.20340249749785322,High variance in ltv
100829595540,2009-07-01,175576.55696305577,0.0561619435048191,360,666,0.32,0.8,Delinquent,5,182291.6666666667,100.0,0.2762135664621989,0.230641022324562,0.2437680413325627,0,0.1507568460377402,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.054834365135631,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2319576491912206,0.3125763237476349,0,0.19060760775789198,High variance in dti
100039488159,2009-07-01,156366.87426744454,0.0400953498002904,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.2464978098869323,0.2111243158578872,0.2459096560875574,0,0.4674210814169063,High variance in term_months
102458150755,2009-07-01,145698.0788352644,0.0397585137773077,360,754,0.29,0.71,Delinquent,2,170114.94252873564,100.0,0.2464978098869323,0.4870512783527374,0.2459096560875574,0,0.37183001110041114,High variance in interest_rate
102218329006,2009-07-01,100724.94830284837,0.0428652638625297,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.4861111144224803,0.1740834861993789,0.2580308665831883,0,0.04338551216942599,High variance in interest_rate
101812620634,2009-07-01,277424.1817593553,0.0588010226938317,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.2464978098869323,0.2286243140697479,0.3506841858228047,0,0.44824948473175474,High variance in ltv
102458150755,2009-07-01,149119.57491143458,0.0496919663672404,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.4137239456176758,0.2111243158578872,0.2580308665831883,0,0.25073376892473,High variance in employment_length_years
100829595540,2009-07-01,173993.9826185003,0.0596043271906397,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.3236333628495534,0.1549063672622045,0.2437680413325627,0,0.10532877633296056,High variance in credit_score
102458150755,2009-07-01,147844.32276460793,0.0455102769825714,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2762135664621989,0.2111243158578872,0.2569341858228047,0,0.0739007674070098,High variance in employment_length_years
100050465903,2009-07-01,302055.0109449681,0.0482590728894714,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2111243158578872,0.2711970110734303,0,0.5782571933297583,High variance in dti
100829595540,2009-07-01,174284.69629074004,0.0590286245614434,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2319576491912206,0.3920634984970093,0,0.08356983254119565,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.050051975898707,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.2464978098869323,0.2286243140697479,0.2580308665831883,0,0.46424680598858237,High variance in dti
100039488159,2009-07-01,156088.95059696736,0.041193921617844,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2464978098869323,0.230641022324562,0.2580308665831883,0,0.3516721232837148,High variance in term_months
102458150755,2009-07-01,146387.28412881034,0.0504771002307748,360,754,0.29,0.71,Delinquent,2,170114.94252873564,100.0,0.2464978098869323,0.230641022324562,0.2580308665831883,0,0.3631613217098346,High variance in employment_length_years
102218329006,2009-07-01,101686.26019037452,0.0531601224823751,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.230641022324562,0.2580308665831883,0,0.2658820590896721,High variance in loan_amount
101812620634,2009-07-01,276132.73480740824,0.0511073417856799,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.1563017268975575,0.4695512801408767,0.2316468308369318,0,0.47377980795506014,High variance in ltv
100829595540,2009-07-01,177314.65856667352,0.0547976277227734,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.153717945019404,0.3125763237476349,0,0.4351623506805661,High variance in credit_score
101812620634,2009-07-01,278679.5977489347,0.0542209575923547,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.1563017268975575,0.2286243140697479,0.3125763237476349,0,0.30770455302515365,High variance in ltv
100050465903,2009-07-01,302055.0109449681,0.0574050461586835,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2286243140697479,0.3920634984970093,0,0.3675717234157254,High variance in dti
102458150755,2009-07-01,148758.96922049328,0.0443961059098761,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.1715914408365885,0.2319576491912206,0.2580308665831883,0,0.07070331737834701,High variance in employment_length_years
102218329006,2009-07-01,100684.73075535963,0.0559787598980841,360,728,0.32,0.74,Current,2,105208.33333333334,100.0,0.2464978098869323,0.2319576491912206,0.2437680413325627,0,0.294014346854631,High variance in loan_amount
101812620634,2009-07-01,278651.3912513058,0.0431225547635081,360,737,0.4,0.89,Default,1,231666.66666666663,100.0,0.3799247741699219,0.2286243140697479,0.1659673700730005,0,0.3701104547585231,High variance in ltv
100829595540,2009-07-01,175954.0017634932,0.0601498431315991,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.38063778479894,0.2286243140697479,0.2523470818996429,0,0.13817549091199766,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0582718282817702,360,710,0.54,0.74,Default,2,382716.049382716,90.0,0.38063778479894,0.2319576491912206,0.2951286335786183,0,0.35549336164791345,High variance in dti
100039488159,2009-07-01,158852.73149065473,0.0512302215574459,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.1563017268975575,0.2286243140697479,0.2580308665831883,1,0.7997044711464176,High variance in term_months
102458150755,2009-07-01,148513.78595091222,0.0375267264834429,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.2762135664621989,0.2041798730691274,0.2983134984970093,0,0.20509470791553697,High variance in interest_rate
100039488159,2009-07-01,154763.18139326,0.0473788331194934,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2464978098869323,0.5737179468075434,0.2580308665831883,0,0.2325824790479324,High variance in term_months
102218329006,2009-07-01,100269.63336828288,0.0352876768514259,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.3799247741699219,0.2286243140697479,0.2580308665831883,0,0.3879442505725028,High variance in interest_rate
102458150755,2009-07-01,148216.45858958198,0.051397751597303,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.2464978098869323,0.2041798730691274,0.2983134984970093,0,0.2191137701068846,High variance in employment_length_years
100039488159,2009-07-01,154348.39965239418,0.0416155946502629,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2464978098869323,0.2041798730691274,0.3125763237476349,0,0.24342445434000692,High variance in term_months
100039488159,2009-07-01,154292.3305343812,0.0436293745644499,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2464978098869323,0.4548410872618357,0.3375180413325627,0,0.21566089899801877,High variance in term_months
102458150755,2009-07-01,147515.76592713376,0.0440460921700724,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.2464978098869323,0.1304619262615839,0.3125763237476349,0,0.07617092280117777,High variance in interest_rate
102218329006,2009-07-01,99480.630034046,0.0566167990162493,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.1563017268975575,0.2131410241127014,0.2580308665831883,0,0.4377995713165558,High variance in interest_rate
101812620634,2009-07-01,279032.46526055114,0.0432173704562916,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.2827025552590688,0.4408050278822581,0.1749705386658509,0,0.4344737934355336,High variance in ltv
100829595540,2009-07-01,177122.15619701263,0.0574055565472258,360,666,0.32,0.8,Default,5,182291.6666666667,90.0,0.38063778479894,0.2286243140697479,0.2711970110734303,0,0.32878669354886647,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0642447804747267,360,710,0.54,0.74,Delinquent,2,382716.049382716,90.0,0.2464978098869323,0.2339743574460347,0.2437680413325627,1,0.7557179898329591,High variance in dti
100039488159,2009-07-01,155404.98171096094,0.047231031824067,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2464978098869323,0.2286243140697479,0.3125763237476349,0,0.27764764840988587,High variance in term_months
102458150755,2009-07-01,147346.6707674263,0.0434785256674109,360,754,0.29,0.71,Delinquent,2,170114.94252873564,100.0,0.2762135664621989,0.2061965813239415,0.3506841858228047,0,0.09161148350240433,High variance in interest_rate
102218329006,2009-07-01,100525.05468883904,0.0302655667852921,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.5876493406808707,High variance in interest_rate
101812620634,2009-07-01,277665.49876415904,0.0473863821512616,360,737,0.4,0.89,Delinquent,1,231666.66666666663,100.0,0.2464978098869323,0.4903846134742101,0.2580308665831883,0,0.19021136573101072,High variance in ltv
100829595540,2009-07-01,173799.70359294422,0.0575212846795702,360,666,0.32,0.8,Delinquent,5,182291.6666666667,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.17843551106414557,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0537020432431819,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2762135664621989,0.2111243158578872,0.3125763237476349,0,0.2619153055401924,High variance in dti
100039488159,2009-07-01,154885.2635585331,0.0520951076264469,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.1715914408365885,0.3032741496960322,0.2580308665831883,0,0.49572739216772,High variance in term_months
102458150755,2009-07-01,148852.43333479622,0.0372746061396819,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2762135664621989,0.2041798730691274,0.2437680413325627,0,0.2286489347010907,High variance in interest_rate
102218329006,2009-07-01,100338.2135352316,0.0373001955012947,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.4903846134742101,0.2437680413325627,0,0.29114641459735413,High variance in interest_rate
100829595540,2009-07-01,172974.8574133424,0.0628658529198095,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.38063778479894,0.2286243140697479,0.2580308665831883,0,0.45087600709414044,High variance in interest_rate
100050465903,2009-07-01,302055.0109449681,0.0499394781236991,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.2464978098869323,0.2286243140697479,0.2580308665831883,0,0.4783311660638261,High variance in dti
102218329006,2009-07-01,101515.03526720866,0.0398810540044821,360,728,0.32,0.74,Default,2,105208.33333333334,100.0,0.4861111144224803,0.2041798730691274,0.2580308665831883,0,0.14904839121338487,High variance in interest_rate
100050465903,2009-07-01,302055.0109449681,0.0559904238038392,360,710,0.54,0.74,Delinquent,2,382716.049382716,100.0,0.2464978098869323,0.2319147537151972,0.2437680413325627,0,0.20804998991999468,High variance in dti
101812620634,2009-07-01,277062.1749600849,0.0581339790627903,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.2464978098869323,0.2319576491912206,0.5587301651636759,0,0.44345560672929774,High variance in ltv
100050465903,2009-07-01,302055.0109449681,0.0593480296005283,360,710,0.54,0.74,Default,2,382716.049382716,100.0,0.4861111144224803,0.2286243190368016,0.2437680413325627,0,0.32927783588017334,High variance in dti
101812620634,2009-07-01,278341.15197481663,0.0476544973559556,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.2464978098869323,0.2319576491912206,0.2437680413325627,0,0.19141466811655528,High variance in ltv
100829595540,2009-07-01,174922.8982905859,0.0603846368688208,360,666,0.32,0.8,Delinquent,5,182291.6666666667,100.0,0.2464978098869323,0.2339743574460347,0.2580308665831883,0,0.08488551092950203,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0550920918959477,360,710,0.54,0.74,Prepaid,2,382716.049382716,100.0,0.2464978098869323,0.2319576491912206,0.3125763237476349,0,0.2036469883268388,High variance in dti
100039488159,2009-07-01,154246.26383564252,0.0419924325797934,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2464978098869323,0.2041798730691274,0.3920634984970093,0,0.25945704327734886,High variance in term_months
102458150755,2009-07-01,149896.79298265395,0.0387095684454129,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2827025552590688,0.2041798730691274,0.2437680413325627,0,0.3100330545102742,High variance in interest_rate
102218329006,2009-07-01,101822.0601599945,0.0335593773241107,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2286243140697479,0.5586300690968832,0,0.5018469199460153,High variance in interest_rate
101812620634,2009-07-01,278412.7809269365,0.0467096231348922,360,737,0.4,0.89,Default,1,231666.66666666663,100.0,0.276926577091217,0.2041798730691274,0.2711970110734303,0,0.19263886725895674,High variance in ltv
102218329006,2009-07-01,101276.69079933,0.0478970279059174,360,728,0.32,0.74,Delinquent,2,105208.33333333334,100.0,0.2464978098869323,0.5737179468075434,0.2437680413325627,0,0.05930510567112002,High variance in loan_amount
100829595540,2009-07-01,175963.3761292443,0.0647560696108197,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.3526841501394908,0.2286243140697479,0.1517045448223749,0,0.32149803018057665,High variance in interest_rate
100039488159,2009-07-01,155787.08460374246,0.0541270039932271,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.1563017268975575,0.4903846134742101,0.2580308665831883,0,0.6480072667357887,High variance in term_months
102458150755,2009-07-01,148656.55360863384,0.0416450775958986,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.2464978098869323,0.0737179468075434,0.2580308665831883,0,0.07241349821559484,High variance in interest_rate
102218329006,2009-07-01,99808.69650279736,0.0457222607118914,360,728,0.32,0.74,Current,2,105208.33333333334,90.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.068438894769149,High variance in loan_amount
101812620634,2009-07-01,278473.8329209118,0.0465872090609019,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.2464978098869323,0.2041798730691274,0.2903541028499603,0,0.22067416323302314,High variance in ltv
100829595540,2009-07-01,176865.77451114476,0.0563119688796375,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.3888888955116272,0.2041798730691274,0.2316468308369318,0,0.30670512796577964,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.056688013310376,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.2464978098869323,0.2286243140697479,0.2580308665831883,0,0.291688624205809,High variance in dti
100039488159,2009-07-01,155232.253697161,0.045022104216506,180,795,0.36,0.62,Prepaid,5,143518.5185185185,100.0,0.2464978098869323,0.2286243140697479,0.2870754599571228,0,0.19255241119044542,High variance in term_months
100050465903,2009-07-01,302055.0109449681,0.0593556235171584,360,710,0.54,0.74,Default,2,382716.049382716,90.0,0.4861111144224803,0.2286243190368016,0.2437680413325627,0,0.3264995331968946,High variance in dti
102458150755,2009-07-01,148827.18324903602,0.0326943234549605,360,754,0.29,0.71,Prepaid,2,170114.94252873564,100.0,0.2464978098869323,0.2286243140697479,0.3889841636021932,0,0.4157979965932411,High variance in interest_rate
100039488159,2009-07-01,156453.53407715732,0.0476043259694348,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2464978098869323,0.5737179468075434,0.2437680413325627,0,0.4852864318744534,High variance in term_months
100050465903,2009-07-01,302055.0109449681,0.0476070687711007,360,710,0.54,0.74,Delinquent,2,382716.049382716,100.0,0.2464978098869323,0.4903846134742101,0.2580308665831883,0,0.6679305393103825,High variance in dti
100039488159,2009-07-01,155560.78452636822,0.0391391733791118,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2827025552590688,0.3454751322666804,0.2437680413325627,0,0.30360317365259115,High variance in term_months
102458150755,2009-07-01,146857.02970216938,0.0456365024652242,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.2762135664621989,0.2111243158578872,0.2580308665831883,0,0.18448902857892457,High variance in employment_length_years
102218329006,2009-07-01,101058.208718446,0.0415285336996194,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.1772247950236002,0.5587301651636759,0,0.042194092746718814,High variance in interest_rate
101812620634,2009-07-01,278153.72510594554,0.0438561814210884,360,737,0.4,0.89,Prepaid,1,231666.66666666663,100.0,0.2464978098869323,0.2286243140697479,0.3125763237476349,0,0.2762318246326738,High variance in ltv
100829595540,2009-07-01,174116.14256379887,0.0574006253235331,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2286243140697479,0.3920634984970093,0,0.12119144459750042,High variance in credit_score
100050465903,2009-07-01,302055.0109449681,0.0601876997212895,360,710,0.54,0.74,Delinquent,2,382716.049382716,90.0,0.3799247741699219,0.4903846184412638,0.2437680413325627,0,0.48410730165249416,High variance in dti
100039488159,2009-07-01,153754.261221288,0.0454183105264347,180,795,0.36,0.62,Default,5,143518.5185185185,100.0,0.4103535413742065,0.2286243140697479,0.2437680413325627,0,0.3814193287024219,High variance in term_months
102458150755,2009-07-01,148856.39879432347,0.0413617127661744,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.2762135664621989,0.1292735040187835,0.2437680413325627,0,0.0991100530683483,High variance in interest_rate
102218329006,2009-07-01,100553.48504793298,0.0441078311860969,360,728,0.32,0.74,Current,2,105208.33333333334,100.0,0.2464978098869323,0.2041798730691274,0.2437680413325627,0,0.019090125186780993,High variance in loan_amount
101812620634,2009-07-01,276485.1527753141,0.0444695808704556,360,737,0.4,0.89,Current,1,231666.66666666663,100.0,0.2464978098869323,0.2064637343088785,0.2580308665831883,0,0.3887096190563015,High variance in ltv
100829595540,2009-07-01,174153.2062819316,0.0629016790827212,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2286243140697479,0.3920634984970093,0,0.17052926201342022,High variance in interest_rate
100050465903,2009-07-01,302055.0109449681,0.0527031955022987,360,710,0.54,0.74,Delinquent,2,382716.049382716,100.0,0.1563017268975575,0.2319576491912206,0.2580308665831883,0,0.30286258043378333,High variance in dti
100039488159,2009-07-01,155714.0004940921,0.0449911029315016,180,795,0.36,0.62,Delinquent,5,143518.5185185185,100.0,0.2827025552590688,0.269715482989947,0.2580308665831883,0,0.25359005904500376,High variance in term_months
102458150755,2009-07-01,148482.4724152432,0.0551034642890219,360,754,0.29,0.71,Current,2,170114.94252873564,100.0,0.1563017268975575,0.2286243140697479,0.2437680413325627,0,0.326664956195739,High variance in interest_rate
102218329006,2009-07-01,99929.10750193888,0.0469139093305314,360,728,0.32,0.74,Current,2,105208.33333333334,100.0,0.2464978098869323,0.2286243140697479,0.2437680413325627,0,0.10141167478893098,High variance in loan_amount
101812620634,2009-07-01,277142.8424435837,0.0466735604304959,360,737,0.4,0.89,Prepaid,1,231666.66666666663,90.0,0.2827025552590688,0.2041798730691274,0.3920634984970093,0,0.233600799025109,High variance in ltv
100829595540,2009-07-01,175625.667347765,0.060442482037472,360,666,0.32,0.8,Prepaid,5,182291.6666666667,100.0,0.2464978098869323,0.2111243158578872,0.3698412775993347,0,0.10777218676957379,High variance in credit_score
100829595540,2009-07-01,173622.3306320429,0.0608171745161185,360,666,0.32,0.8,Default,5,182291.6666666667,100.0,0.3888888955116272,0.1304619262615839,0.2580308665831883,0,0.21977054160741982,High variance in credit_score
100829595540,2009-07-01,174073.0695284219,0.0558816899655988,360,666,0.32,0.8,Delinquent,5,182291.6666666667,100.0,0.1563017268975575,0.2339743574460347,0.2437680413325627,0,0.13251434536576456,High variance in credit_score
101812620634,2009-07-01,278186.4543147694,0.049116589835942,360,737,0.4,0.89,Default,1,231666.66666666663,100.0,0.276926577091217,0.2041798730691274,0.2437680413325627,0,0.19510843082685547,High variance in ltv
102218329006,2009-07-01,97758.73265993092,0.04358623364892,360,728,0.32,0.74,Prepaid,2,105208.33333333334,100.0,0.2464978098869323,0.2041798730691274,0.5587301651636759,0,0.31964273438460944,High variance in loan_amount
100050465903,2009-07-01,302055.0109449681,0.0479624415264108,360,710,0.54,0.74,Delinquent,2,382716.049382716,100.0,0.2464978098869323,0.2339743574460347,0.2711970110734303,0,0.6098686409225258,High variance in dti
100050465903,2009-07-01,302055.0109449681,0.0485978532375185,360,710,0.54,0.74,Current,2,382716.049382716,100.0,0.2464978098869323,0.2111243158578872,0.2580308665831883,0,0.5362318015951362,High variance in dti
100039488159,2009-07-01,154377.3004801794,0.0459713165574302,180,795,0.36,0.62,Current,5,143518.5185185185,100.0,0.2464978098869323,0.2078088074922561,0.2437680413325627,0,0.23060821387604102,High variance in term_months
100039488159,2009-07-01,155117.3273833088,0.0467800497567282,180,795,0.36,0.62,Default,5,143518.5185185185,100.0,0.2762135664621989,0.2286243140697479,0.2584062765041987,0,0.21706186974886565,High variance in term_months
100829595540,2009-07-01,175199.0596955735,0.0531971207726708,360,666,0.32,0.8,Current,5,182291.6666666667,100.0,0.2464978098869323,0.2041798730691274,0.247590700785319,0,0.21856786394643146,High variance in credit_score
102458150755,2009-07-01,148610.37026543348,0.0367076935181822,360,754,0.29,0.71,Default,2,170114.94252873564,100.0,0.2762135664621989,0.2041798730691274,0.2437680413325627,0,0.23253179340842822,High variance in interest_rate
